chrm,start,stop,Fst,MAR.Tajimas_D,MAR.W_theta,MAR.pi,MAR.Seg_Sites,CAP.Tajimas_D,CAP.W_theta,CAP.pi,CAP.Seg_Sites
1,15229,16229,0.051674375443,0.465514465571,0.701571538295,0.80303030303,1.98472360972,-0.827302400042,0.930798756581,0.709623709624,2.6332001332
1,15729,16729,0.0567487791189,-0.0316141966538,0.706927383179,0.7,1.99987512488,-0.432962398519,2.23226906352,2.00053280053,6.31501831502
1,16229,17229,0.0511060259344,-0.690979992648,0.706971524758,0.555555555556,2.0,-0.133578414862,1.64960022444,1.59393939394,4.66666666667
1,16729,17729,0.138755980861,0.0149919947447,0.353485762379,0.355555555556,1.0,nan,0.0,0.0,0.0
1,17229,18229,0.15008112569,0.774718072142,1.40582099903,1.68983516484,3.97702297702,0.00276306300445,0.936154601465,0.936896436896,2.64835164835
1,17729,18729,0.181648942898,0.950470437464,3.13426856042,3.81583255925,8.86674625684,0.853143720031,1.99559317021,2.41127255098,5.64546972635
1,18229,19229,0.202271336225,0.918524113145,1.72844756139,2.12599739442,4.88972327982,1.40880401244,1.05943856874,1.47437611408,2.997118078
1,18729,19729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,19229,20229,0.047619047619,-1.03756688973,0.294571468649,0.166666666667,0.833333333333,nan,0.0,0.0,0.0
1,19729,20729,0.047619047619,-1.03756688973,0.294571468649,0.166666666667,0.833333333333,nan,0.0,0.0,0.0
1,20229,21229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,20729,21729,nan,-1.03756688973,0.294571468649,0.166666666667,0.833333333333,nan,0.0,0.0,0.0
1,21229,22229,0.190136357717,0.360022486395,1.35465457733,1.48283529336,3.83227479435,0.186755195283,0.574414363866,0.609848484848,1.625
1,21729,22729,0.2108418973,1.59551120487,2.12054039581,2.93839084892,5.99894146102,-0.157522700669,0.883714405948,0.843181818182,2.5
1,22229,23229,0.255455712452,1.90592935297,1.06045728714,1.62222222222,3.0,-0.598020736079,0.309300042082,0.233333333333,0.875
1,22729,23729,nan,-1.03756688973,0.294571468649,0.166666666667,0.833333333333,nan,0.0,0.0,0.0
1,23229,24229,nan,-1.03756688973,0.294571468649,0.166666666667,0.833333333333,nan,0.0,0.0,0.0
1,23729,24729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,24229,25229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,24729,25729,0.094247246022,1.24231762777,0.353485762379,0.525,1.0,0.819795688532,0.353485762379,0.466666666667,1.0
1,25229,26229,0.0789424671349,0.456242630262,0.662785804461,0.758333333333,1.875,0.911226833167,0.706618392128,0.906227106227,1.999000999
1,25729,26729,0.0747582656395,0.0499706995866,0.662432671831,0.672893772894,1.874000999,0.479491104171,1.00118986078,1.13653013653,2.83233433233
1,26229,27229,0.106811207213,-0.581985175035,1.97529727622,1.69413560296,5.58805328658,0.337924204104,1.25403282368,1.3672993673,3.54761904762
1,26729,27729,0.113703010652,-0.755224451803,2.83217360231,2.33650434533,8.01212921066,0.326981860328,0.60597559265,0.67032967033,1.71428571429
1,27229,28229,0.160096219779,-0.389694751864,1.8897892681,1.7083028083,5.34615384615,0.937781955832,0.704661160298,0.909685086156,1.99346405229
1,27729,28729,0.185398405565,-0.250539784241,0.679780312267,0.626373626374,1.92307692308,1.04379733636,1.41163268506,1.79554367201,3.99346405229
1,28229,29229,nan,nan,0.0,0.0,0.0,0.816343089934,0.706971524758,0.885858585859,2.0
1,28729,29729,-0.0103634900627,0.144250771955,1.01384378001,1.05494505495,2.86813186813,-0.0142429510811,0.826904194137,0.823412698413,2.33928571429
1,29229,30229,0.0316026390455,0.41755934047,1.9394335418,2.13811498959,5.48659592042,0.58925821079,1.18038995652,1.36886724387,3.33928571429
1,29729,30729,0.0486011283289,-0.194561555757,2.13543686517,2.03511798659,6.04108309991,0.815455923832,1.28138588862,1.55934343434,3.625
1,30229,31229,0.0203961998098,-0.455477805103,2.57717664577,2.30164280164,7.29075091575,-0.602060079451,2.2240145883,1.90277777778,6.29166666667
1,30729,31729,0.017028977277,-0.0491691988982,1.36732954239,1.34969474969,3.86813186813,-1.18408478386,1.29611446206,0.888888888889,3.66666666667
1,31229,32229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,31729,32729,0.138755980861,nan,0.0,0.0,0.0,0.0149919947447,0.353485762379,0.355555555556,1.0
1,32229,33229,0.181356388042,0.0613413844303,1.54649638389,1.57076023392,4.37498917491,-0.385815384753,0.959461355029,0.853968253968,2.71428571429
1,32729,33729,0.187970722763,0.0613413844303,1.54649638389,1.57076023392,4.37498917491,-0.546525045932,0.60597559265,0.498412698413,1.71428571429
1,33229,34229,0.0216892800606,1.64430297418,1.06044920894,1.54509803922,2.99997714704,0.33749670061,1.99132788197,2.155474754,5.63340336134
1,33729,34729,0.0177752054972,0.966769226003,2.41012211984,2.96234745647,6.81815896522,-0.0548143122233,2.69294356185,2.65850505703,7.61825184619
1,34229,35229,0.00812570040726,0.190353574887,1.3496729109,1.41724941725,3.81818181818,-0.911111664821,0.701615679874,0.50303030303,1.98484848485
1,34729,35729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,35229,36229,0.047619047619,-0.881028679069,0.196380979099,0.111111111111,0.555555555556,nan,0.0,0.0,0.0
1,35729,36729,0.11965542599,-0.451703792602,0.549866741478,0.466666666667,1.55555555556,nan,0.0,0.0,0.0
1,36229,37229,0.138755980861,0.0149919947447,0.353485762379,0.355555555556,1.0,nan,0.0,0.0,0.0
1,36729,37729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,37229,38229,0.0786306580848,-0.145913107503,1.33172200222,1.28046398046,3.7673992674,0.629758126893,1.76707567927,2.04461094461,4.999000999
1,37729,38729,0.0424861994695,-0.206854738788,3.01007465709,2.86690736164,8.51540564698,0.4046438875,3.12210443505,3.41127761128,8.83233433233
1,38229,39229,0.00775507051671,-0.217498841211,1.67835265487,1.58644338118,4.74800637959,0.0326804178857,1.35502875579,1.36666666667,3.83333333333
1,38729,39729,0.298245614035,nan,0.0,0.0,0.0,1.3026779048,0.353485762379,0.533333333333,1.0
1,39229,40229,0.167196645422,-0.904291690549,1.14940631885,0.866013071895,3.25163398693,1.54061127977,1.41345749215,1.98067765568,3.99862637363
1,39729,40729,0.11479310479,-1.09834627223,1.4439777875,1.03267973856,4.08496732026,1.31471461828,1.05997172977,1.44734432234,2.99862637363
1,40229,41229,0.047619047619,-1.03756688973,0.294571468649,0.166666666667,0.833333333333,nan,0.0,0.0,0.0
1,40729,41729,0.0697797714949,0.946161868351,2.81573245102,3.43358585859,7.96561771562,0.605134590754,2.33944395113,2.67645573381,6.61821266968
1,41229,42229,0.0688974559681,0.574231645998,3.257589654,3.68358585859,9.21561771562,0.197254499665,4.4603585254,4.65423351159,12.6182126697
1,41729,42729,0.047619047619,-1.2044783114,0.441857202974,0.25,1.25,-0.279198428696,2.12091457427,1.97777777778,6.0
1,42229,43229,0.0945797922245,0.624930606487,1.03715053357,1.21828171828,2.93406593407,0.889038912335,1.01618270667,1.26993464052,2.8747486174
1,42729,43729,0.161569479712,0.0631511616639,1.93734446224,1.96736596737,5.48068598069,-0.210371702433,2.09022088619,1.98367922927,5.91316853082
1,43229,44229,0.20189534099,-0.587457960513,1.24832384616,1.05211455211,3.53146853147,-0.494439673612,1.4275239419,1.24404761905,4.03841991342
1,43729,44729,0.0999237223494,-0.329819650213,0.348129917494,0.30303030303,0.984848484848,1.28072871315,0.353485762379,0.530303030303,1.0
1,44229,45229,0.122807017544,-0.911111664821,0.701615679874,0.50303030303,1.98484848485,-0.329819650213,0.348129917494,0.30303030303,0.984848484848
1,44729,45729,0.0309109508142,-0.387213653167,1.70267311591,1.53712121212,4.81680819181,-0.382078936987,1.05474830962,0.942590742591,2.98384948385
1,45229,46229,0.0107291384637,0.11704443518,1.00105743604,1.03409090909,2.83195970696,-0.306123938691,0.706618392128,0.63956043956,1.999000999
1,45729,46729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,46229,47229,-0.0355212961912,0.0950820833443,0.349601303452,0.362637362637,0.989010989011,0.0149919947447,0.353485762379,0.355555555556,1.0
1,46729,47729,-0.0161865865728,0.160816922001,1.60363412713,1.66913086913,4.53663003663,-0.506694602784,1.06045728714,0.911111111111,3.0
1,47229,48229,0.182443128836,0.0608740988182,2.30136534808,2.3347985348,6.51048951049,0.0964613861534,1.06045728714,1.08888888889,3.0
1,47729,48729,0.222625529341,-0.175948340697,1.39546244189,1.33133533134,3.94771894772,1.3026779048,0.353485762379,0.533333333333,1.0
1,48229,49229,0.122807017544,-0.329819650213,0.348129917494,0.30303030303,0.984848484848,0.0149919947447,0.353485762379,0.355555555556,1.0
1,48729,49729,0.214322823003,-0.117541323318,0.340861270865,0.325,0.964285714286,1.50703283814,1.76707567927,2.43122710623,4.999000999
1,49229,50229,0.172009343472,-0.117541323318,0.340861270865,0.325,0.964285714286,0.69276410922,2.12056144164,2.47567155067,5.999000999
1,49729,50729,0.047619047619,nan,0.0,0.0,0.0,-1.40085080218,0.706971524758,0.4,2.0
1,50229,51229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,50729,51729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,51229,52229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,51729,52729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,52229,53229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,52729,53729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,53229,54229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,53729,54729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,54229,55229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,54729,55729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,55229,56229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,55729,56729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,56229,57229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,56729,57729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,57229,58229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,57729,58729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,58229,59229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,58729,59729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,59229,60229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,59729,60729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,60229,61229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,60729,61729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,61229,62229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,61729,62729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,62229,63229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,62729,63729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,63229,64229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,63729,64729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,64229,65229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,64729,65729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,65229,66229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,65729,66729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,66229,67229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,66729,67729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,67229,68229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,67729,68729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,68229,69229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,68729,69729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,69229,70229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,69729,70729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,70229,71229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,70729,71729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,71229,72229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,71729,72729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,72229,73229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,72729,73729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,73229,74229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,73729,74729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,74229,75229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,74729,75729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,75229,76229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,75729,76729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,76229,77229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,76729,77729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,77229,78229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,77729,78729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,78229,79229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,78729,79729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,79229,80229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,79729,80729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,80229,81229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,80729,81729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,81229,82229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,81729,82729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,82229,83229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,82729,83729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,83229,84229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,83729,84729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,84229,85229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,84729,85729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,85229,86229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,85729,86729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,86229,87229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,86729,87729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,87229,88229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,87729,88729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,88229,89229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,88729,89729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,89229,90229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,89729,90729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,90229,91229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,90729,91729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,91229,92229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,91729,92729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,92229,93229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,92729,93729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,93229,94229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,93729,94729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,94229,95229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,94729,95729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,95229,96229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,95729,96729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,96229,97229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,96729,97729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,97229,98229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,97729,98729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,98229,99229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,98729,99729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,99229,100229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,99729,100729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,100229,101229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,100729,101729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,101229,102229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,101729,102729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,102229,103229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,102729,103729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,103229,104229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,103729,104729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,104229,105229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,104729,105729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,105229,106229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,105729,106729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,106229,107229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,106729,107729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,107229,108229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,107729,108729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,108229,109229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,108729,109729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,109229,110229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,109729,110729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,110229,111229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,110729,111729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,111229,112229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,111729,112729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,112229,113229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,112729,113729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,113229,114229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,113729,114729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,114229,115229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,114729,115729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,115229,116229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,115729,116729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,116229,117229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,116729,117729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,117229,118229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,117729,118729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,118229,119229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,118729,119729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,119229,120229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,119729,120729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,120229,121229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,120729,121729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,121229,122229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,121729,122729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,122229,123229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,122729,123729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,123229,124229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,123729,124729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,124229,125229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,124729,125729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,125229,126229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,125729,126729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,126229,127229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,126729,127729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,127229,128229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,127729,128729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,128229,129229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,128729,129729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,129229,130229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,129729,130729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,130229,131229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,130729,131729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,131229,132229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,131729,132729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,132229,133229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,132729,133729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,133229,134229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,133729,134729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,134229,135229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,134729,135729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,135229,136229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,135729,136729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,136229,137229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,136729,137729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,137229,138229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,137729,138729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,138229,139229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,138729,139729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,139229,140229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,139729,140729,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
1,140229,141229,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0
